Order_ID,Date,Restaurant,Food_Item,Category,Price,Quantity,Delivery_Time_Minutes,City,Customer_Rating,Payment_Method
102305,invalid_date,Wok Station,Pizza,Fast Food,1384.33,three,41,delhi,3.9,UPI
102306,20-01-2024,Tandoori Express,Paneer Tikka,Indian,1342.53,2,45,Delhi,3.6,Wallet
102307,25-06-2024,Sushi World,Sandwich,Snacks,1367.85,8,71,Delhi,3.2,UPI
102308,12-05-2024,Pizza Nation,Pizza,Fast Food,833.88,4,82,delhi,4.6,Cash
102309,21-04-2024,Healthy Bites,Burger,Fast Food,1303.35,7,69,Pune,3.5,Card
102310,08-05-2024,Wok Station,Noodles,Chinese,1460.81,6,63,Kolkata,3.8,UPI
102311,29-04-2024,Biryani House,Biryani,Indian,291.71,3,51,Pune,1.5,UPI
102312,invalid_date,Burger Hub,Sandwich,Snacks,1478.56,6,77,mumbai,4.8,Wallet
102313,08-05-2024,Biryani House,Salad,Healthy,1379.42,3,73,,3.8,UPI
102314,27-01-2024,Biryani House,Burger,Fast Food,182.6,4,59,,3.4,UPI
102315,invalid_date,Spice Villa,Salad,Healthy,1009.87,5,20,delhi,4.8,Cash
102316,22-02-2024,Pizza Nation,Salad,Healthy,486.34,7,55,Hyderabad,2.2,Wallet
102317,20-04-2024,Pizza Nation,Pizza,Fast Food,594.64,4,84,Chennai,1.7,Cash
102318,18-05-2024,Burger Hub,Pizza,Fast Food,1139.76,5,48,Kolkata,3,Wallet
102319,07-05-2024,Wok Station,Pizza,Fast Food,211.09,7,26,Mumbai,3.4,Wallet
102320,17-02-2024,Sushi World,Salad,Healthy,777.28,1,36,Hyderabad,1.6,Card
102321,28-04-2024,Wok Station,Sushi,Japanese,-57,2,77,Chennai,2.6,Wallet
102322,05-02-2024,Burger Hub,Sushi,Japanese,394.08,6,10,Kolkata,2.8,UPI
102323,12-02-2024,Spice Villa,Pizza,Fast Food,995.93,4,74,mumbai,4.8,Wallet
102324,30-05-2024,Cafe Aroma,Pasta,Italian,1202.43,4,48,bangalore,2.4,UPI
102325,16-06-2024,Cafe Aroma,Burger,Fast Food,1452.6,-1,39,Mumbai,1.8,Card
102326,07-03-2024,Tandoori Express,Sandwich,Snacks,1499.53,5,65,Delhi,1.6,Wallet
102327,15-05-2024,Biryani House,Biryani,Indian,205.45,1,38,,2,Wallet
102328,07-05-2024,Healthy Bites,Noodles,Chinese,593.23,6,43,Mumbai,3.5,Cash
102329,01-05-2024,Cafe Aroma,Biryani,Indian,1058.87,8,61,Hyderabad,3.1,UPI
102330,invalid_date,Wok Station,Noodles,Chinese,376.24,2,86,Kolkata,2.4,Card
102331,08-01-2024,Cafe Aroma,Pasta,Italian,1294.05,1,72,delhi,1.5,Cash
102332,07-06-2024,Healthy Bites,Biryani,Indian,517.29,5,35,delhi,2,Card
102333,05-01-2024,Healthy Bites,Paneer Tikka,Indian,,7,42,Pune,3.8,Cash
102334,25-04-2024,Biryani House,Noodles,Chinese,1019.3,-1,58,Delhi,1.9,Wallet
102335,09-04-2024,Burger Hub,Pizza,Fast Food,1161.58,7,32,Chennai,3,UPI
102336,05-05-2024,Pasta Point,Sushi,Japanese,745.94,6,66,delhi,1.6,Cash
102337,02-01-2024,Tandoori Express,Noodles,Chinese,216.14,8,33,Hyderabad,4.4,Wallet
102338,21-06-2024,Pasta Point,Sandwich,Snacks,863.59,7,14,Mumbai,3.1,Card
102339,10-03-2024,Cafe Aroma,Sandwich,Snacks,759.97,5,34,Delhi,2.6,UPI
102340,08-03-2024,Sushi World,Salad,Healthy,641.77,7,54,Kolkata,4.2,Wallet
102341,02-03-2024,Cafe Aroma,Salad,Healthy,1243.36,8,54,Chennai,3.5,Card
102342,10-03-2024,Burger Hub,Noodles,Chinese,264.19,two,31,,1,Wallet
102343,09-01-2024,Sushi World,Noodles,Chinese,447.35,4,54,Chennai,4.5,Cash
102344,14-04-2024,Sushi World,Noodles,Chinese,362.18,7,33,mumbai,1.5,Cash
102345,29-06-2024,Burger Hub,Sushi,Japanese,731.21,5,59,Delhi,4.2,Card
102346,21-02-2024,Burger Hub,Pizza,Fast Food,1328.89,4,67,bangalore,2.7,Wallet
102347,04-02-2024,Cafe Aroma,Sushi,Japanese,1476.5,7,14,Mumbai,4.4,Wallet
102348,12-01-2024,Pizza Nation,Sushi,Japanese,288.22,5,21,Kolkata,3,Cash
102349,01-03-2024,Pasta Point,Paneer Tikka,Indian,504.62,8,70,Delhi,1.8,Wallet
102350,invalid_date,Tandoori Express,Pizza,Fast Food,1343.01,6,70,Bangalore,1.8,UPI
102351,28-06-2024,Burger Hub,Salad,Healthy,743.63,8,70,delhi,1.3,UPI
102352,03-04-2024,Spice Villa,Paneer Tikka,Indian,1100.67,4,26,Hyderabad,2.8,Card
102353,12-01-2024,Sushi World,Pizza,Fast Food,432.81,8,74,bangalore,1.3,Card
102354,15-05-2024,Burger Hub,Pizza,Fast Food,459.61,8,78,Kolkata,2.2,UPI
102355,02-01-2024,Sushi World,Burger,Fast Food,1274.82,4,52,mumbai,3.8,UPI
102356,09-04-2024,Spice Villa,Coffee,Beverages,952.36,8,74,mumbai,3.7,UPI
102357,17-06-2024,Cafe Aroma,Pizza,Fast Food,817.35,5,44,Bangalore,3.2,UPI
102358,14-01-2024,Sushi World,Burger,Fast Food,1459.84,0,late,Bangalore,3.5,UPI
102359,03-03-2024,Burger Hub,Biryani,Indian,942.01,7,38,bangalore,,Card
102360,16-02-2024,Burger Hub,Sushi,Japanese,121.68,2,45,Mumbai,4.4,UPI
102361,21-01-2024,Pizza Nation,Burger,Fast Food,1464.05,4,51,Kolkata,,UPI
102362,01-03-2024,Cafe Aroma,Burger,Fast Food,259.37,5,25,Delhi,1.1,Card
102363,30-05-2024,Wok Station,Sushi,Japanese,716.57,6,72,,4.5,UPI
102364,22-06-2024,Pasta Point,Sushi,Japanese,544.93,2,20,Kolkata,2.9,UPI
102365,29-04-2024,Tandoori Express,Salad,Healthy,913.37,2,33,Kolkata,2.5,Cash
102366,08-05-2024,Pasta Point,Noodles,Chinese,426.02,2,89,delhi,2.2,Card
102367,14-03-2024,Tandoori Express,Burger,Fast Food,480.05,6,75,mumbai,3.6,Cash
102368,10-05-2024,Pasta Point,Biryani,Indian,-261,6,36,Delhi,2.3,UPI
102369,16-02-2024,Biryani House,Pasta,Italian,548.22,8,73,,3.3,Cash
102370,16-01-2024,Sushi World,Pasta,Italian,290.71,4,70,Bangalore,1.1,Card
102371,28-01-2024,Tandoori Express,Paneer Tikka,Indian,520.97,7,43,DELHI,4.4,UPI
102372,13-02-2024,Pasta Point,Paneer Tikka,Indian,1015.77,3,85,bangalore,4.6,Wallet
102373,11-04-2024,Healthy Bites,Sushi,Japanese,109.57,3,29,delhi,3.7,Card
102374,15-03-2024,Pizza Nation,Noodles,Chinese,366.78,1,,Hyderabad,2,Card
102375,16-04-2024,Cafe Aroma,Noodles,Chinese,1440.67,4,71,Delhi,4.4,Card
102376,23-01-2024,Tandoori Express,Burger,Fast Food,1136.22,7,16,Bangalore,1.3,Wallet
102377,12-01-2024,Pasta Point,Sandwich,Snacks,212.76,8,38,Hyderabad,2.5,UPI
102378,21-05-2024,Cafe Aroma,Pizza,Fast Food,-315,1,14,delhi,4.2,Cash
102379,25-02-2024,Pasta Point,Pizza,Fast Food,325.96,5,late,bangalore,3.9,UPI
102380,15-05-2024,Healthy Bites,Coffee,Beverages,not_available,8,18,Chennai,3.5,Cash
102381,24-01-2024,Biryani House,Salad,Healthy,432.82,3,79,DELHI,3.1,Wallet
102382,19-02-2024,Tandoori Express,Salad,Healthy,291.44,5,13,DELHI,3.6,Wallet
102383,18-03-2024,Cafe Aroma,Paneer Tikka,Indian,708.13,6,80,Hyderabad,4.3,UPI
102384,06-06-2024,Cafe Aroma,Sushi,Japanese,1022.53,5,88,Mumbai,4.2,Cash
102385,29-05-2024,Pasta Point,Noodles,Chinese,652.79,4,11,Kolkata,3.5,Wallet
102386,05-02-2024,Healthy Bites,Sushi,Japanese,673.99,2,25,DELHI,3.2,UPI
102387,10-03-2024,Tandoori Express,Pasta,Italian,776.72,1,36,bangalore,3.8,Cash
102388,25-03-2024,Wok Station,Biryani,Indian,1386.28,6,41,bangalore,2.1,Card
102389,01-01-2024,Cafe Aroma,Coffee,Beverages,1025.84,6,68,Bangalore,3.2,Card
102390,16-04-2024,Spice Villa,Pizza,Fast Food,984.83,7,42,DELHI,2.1,Wallet
102391,08-02-2024,Pasta Point,Burger,Fast Food,442.61,4,42,Pune,1.2,Wallet
102392,15-05-2024,Tandoori Express,Coffee,Beverages,221.65,1,20,Pune,1.4,Cash
102393,17-02-2024,Cafe Aroma,Noodles,Chinese,223.82,6,,Kolkata,4.6,Wallet
102394,01-01-2024,Cafe Aroma,Salad,Healthy,370.83,1,26,,3.2,Cash
102395,02-04-2024,Burger Hub,Coffee,Beverages,294.56,6,47,Delhi,4.1,Card
102396,19-02-2024,Biryani House,Pasta,Italian,,2,37,Delhi,4.9,Wallet
102397,21-02-2024,Pasta Point,Coffee,Beverages,137.01,two,80,delhi,2.2,Card
102398,15-02-2024,Sushi World,Coffee,Beverages,300.1,2,66,bangalore,4.2,Card
102399,07-02-2024,Burger Hub,Salad,Healthy,365.77,7,53,Bangalore,2.7,Card
102400,21-03-2024,Spice Villa,Noodles,Chinese,1415.05,4,70,Delhi,1.6,Card
102401,08-04-2024,Wok Station,Salad,Healthy,685.3,8,32,,3.1,UPI
102402,15-05-2024,Sushi World,Pasta,Italian,1209.95,4,39,Hyderabad,6,Card
102403,07-02-2024,Cafe Aroma,Pizza,Fast Food,1241.13,5,23,bangalore,1.9,Card
102404,16-06-2024,Wok Station,Salad,Healthy,971.87,2,28,Bangalore,2.2,Card
102405,invalid_date,Wok Station,Sandwich,Snacks,not_available,7,41,Chennai,2.7,Card
102406,09-01-2024,Sushi World,Sushi,Japanese,1316.12,5,43,DELHI,4.7,Cash
102407,13-02-2024,Burger Hub,Coffee,Beverages,1140.3,2,53,Pune,4.5,UPI
102408,05-04-2024,Healthy Bites,Biryani,Indian,211.4,6,23,Hyderabad,3.4,Cash
102409,30-05-2024,Sushi World,Coffee,Beverages,1179.41,2,54,bangalore,4.6,UPI
102410,06-03-2024,Pizza Nation,Biryani,Indian,380.87,5,13,Delhi,3.9,Wallet
102411,07-04-2024,Tandoori Express,Noodles,Chinese,1315.56,6,57,Delhi,3.7,Card
102412,10-02-2024,Spice Villa,Salad,Healthy,745.94,6,33,DELHI,3.3,Wallet
102413,15-06-2024,Pizza Nation,Pizza,Fast Food,807.8,2,late,mumbai,1,Cash
102414,29-03-2024,Pizza Nation,Sandwich,Snacks,149.52,3,61,Pune,3.1,Wallet
102415,26-01-2024,Biryani House,Coffee,Beverages,1194.55,8,59,Bangalore,4.5,Wallet
102416,24-05-2024,Cafe Aroma,Paneer Tikka,Indian,120,4,86,Hyderabad,3.8,UPI
102417,25-05-2024,Burger Hub,Pasta,Italian,1238.66,4,40,Pune,3.9,Wallet
102418,14-05-2024,Wok Station,Sushi,Japanese,945.93,1,23,Chennai,4,UPI
102419,25-04-2024,Wok Station,Noodles,Chinese,265.62,8,67,Bangalore,2.1,Card
102420,21-01-2024,Tandoori Express,Sandwich,Snacks,413.98,8,32,Delhi,4.1,Wallet
102421,27-05-2024,Cafe Aroma,Sushi,Japanese,254.79,8,21,Bangalore,4.8,UPI
102422,02-05-2024,Sushi World,Burger,Fast Food,428.35,4,late,Mumbai,4,Card
102423,30-01-2024,Spice Villa,Noodles,Chinese,323.76,5,72,DELHI,3,Wallet
102424,26-02-2024,Healthy Bites,Paneer Tikka,Indian,1139.33,4,31,Pune,1.5,Wallet
102425,14-06-2024,Cafe Aroma,Sandwich,Snacks,1404.44,5,66,Bangalore,4,Wallet
102426,13-06-2024,Biryani House,Coffee,Beverages,878.81,4,26,Bangalore,1.8,UPI
102427,11-05-2024,Pizza Nation,Sandwich,Snacks,549.2,3,68,Mumbai,3.5,Wallet
102428,27-04-2024,Pasta Point,Paneer Tikka,Indian,580.32,5,83,Kolkata,3.1,Card
102429,05-01-2024,Burger Hub,Noodles,Chinese,1157.8,5,23,Chennai,3.9,Wallet
102430,19-01-2024,Healthy Bites,Sushi,Japanese,475.34,2,10,Pune,3.1,Wallet
102431,08-05-2024,Healthy Bites,Paneer Tikka,Indian,384.06,4,51,delhi,2.2,Cash
102432,15-04-2024,Pasta Point,Pizza,Fast Food,133.37,8,16,Pune,4.5,UPI
102433,29-02-2024,Spice Villa,Salad,Healthy,1415.95,5,30,mumbai,1.7,Wallet
102434,16-03-2024,Spice Villa,Paneer Tikka,Indian,434.94,8,20,bangalore,2,Wallet
102435,04-03-2024,Healthy Bites,Burger,Fast Food,1263.14,1,16,Kolkata,4.2,Cash
102436,22-01-2024,Biryani House,Burger,Fast Food,1178.78,4,19,Delhi,4.1,UPI
102437,22-01-2024,Tandoori Express,Pasta,Italian,772.4,7,87,Bangalore,2,Card
102438,18-01-2024,Sushi World,Pizza,Fast Food,359.82,1,53,bangalore,3.4,Card
102439,18-03-2024,Pizza Nation,Sandwich,Snacks,949.93,8,82,DELHI,2.3,Cash
102440,22-01-2024,Pizza Nation,Paneer Tikka,Indian,225.75,5,47,Kolkata,1,Card
102441,08-01-2024,Healthy Bites,Salad,Healthy,904.29,3,29,mumbai,,Cash
102442,13-04-2024,Burger Hub,Pasta,Italian,798.65,5,74,mumbai,3.1,Cash
102443,04-06-2024,Spice Villa,Sandwich,Snacks,1414.08,4,68,bangalore,2.3,Card
102444,26-01-2024,Healthy Bites,Sushi,Japanese,1370.58,3,81,Kolkata,4.6,Card
102445,04-01-2024,Sushi World,Pasta,Italian,651.75,3,40,DELHI,3.2,Card
102446,05-03-2024,Spice Villa,Salad,Healthy,756.79,4,30,Kolkata,,Wallet
102447,18-06-2024,Burger Hub,Coffee,Beverages,753.2,-1,35,Kolkata,3.5,Wallet
102448,27-03-2024,Cafe Aroma,Salad,Healthy,509.39,8,27,mumbai,2.8,Cash
102449,02-06-2024,Sushi World,Burger,Fast Food,1072.52,6,12,Chennai,4.3,UPI
102450,16-05-2024,Biryani House,Sushi,Japanese,275.35,7,18,Mumbai,4.2,UPI
102451,17-06-2024,Cafe Aroma,Coffee,Beverages,1433.97,4,50,Kolkata,1.9,UPI
102452,06-01-2024,Healthy Bites,Sandwich,Snacks,621.48,3,68,,2.7,Cash
102453,04-04-2024,Spice Villa,Sushi,Japanese,409.79,8,39,delhi,3.5,Cash
102454,30-04-2024,Healthy Bites,Salad,Healthy,1037.74,6,69,Pune,2.4,Cash
102455,12-04-2024,Biryani House,Coffee,Beverages,1106.96,5,83,Bangalore,4.2,Wallet
102456,01-04-2024,Wok Station,Salad,Healthy,1440.63,2,11,mumbai,4.6,Card
102457,09-01-2024,Tandoori Express,Noodles,Chinese,311.29,6,35,Hyderabad,4.3,Cash
102458,28-03-2024,Tandoori Express,Noodles,Chinese,667.13,6,22,Mumbai,6,Wallet
102459,06-02-2024,Cafe Aroma,Biryani,Indian,1122.47,,-5,mumbai,4.5,UPI
102460,14-02-2024,Biryani House,Salad,Healthy,1197.32,1,35,Kolkata,4.3,Cash
102461,22-03-2024,Wok Station,Pasta,Italian,169.64,4,49,delhi,4,Cash
102462,22-02-2024,Biryani House,Pasta,Italian,1426.15,8,37,delhi,2.2,Cash
102463,invalid_date,Wok Station,Sandwich,Snacks,1463.06,,84,Kolkata,3.7,Cash
102464,08-05-2024,Burger Hub,Sandwich,Snacks,672.82,6,14,delhi,1.5,Card
102465,10-06-2024,Wok Station,Burger,Fast Food,144.67,7,-5,delhi,3.6,Card
102466,19-06-2024,Healthy Bites,Paneer Tikka,Indian,1303.87,4,12,Mumbai,3.6,UPI
102467,04-01-2024,Tandoori Express,Sushi,Japanese,141.61,1,47,delhi,1,UPI
102468,24-06-2024,Sushi World,Pizza,Fast Food,554.22,5,70,Pune,5,UPI
102469,13-05-2024,Pasta Point,Paneer Tikka,Indian,1302.09,3,72,Hyderabad,4.1,Wallet
102470,20-01-2024,Biryani House,Sandwich,Snacks,756.09,6,37,Mumbai,2.9,Cash
102471,30-01-2024,Healthy Bites,Sandwich,Snacks,728.19,3,-5,Bangalore,2.1,Card
102472,24-06-2024,Cafe Aroma,Sandwich,Snacks,1228.05,8,38,Hyderabad,3.2,Wallet
102473,25-05-2024,Burger Hub,Sushi,Japanese,979.83,8,75,Kolkata,1.8,Card
102474,21-06-2024,Cafe Aroma,Biryani,Indian,126.81,5,40,mumbai,2.8,Cash
102475,20-01-2024,Sushi World,Salad,Healthy,1283.36,1,16,Mumbai,4.9,Wallet
102476,10-01-2024,Tandoori Express,Sandwich,Snacks,1055.23,6,38,Kolkata,2.1,Wallet
102477,09-01-2024,Biryani House,Coffee,Beverages,794.74,3,27,Chennai,4.2,UPI
102478,23-04-2024,Tandoori Express,Burger,Fast Food,,2,32,Chennai,1.4,Cash
102479,06-03-2024,Pizza Nation,Sushi,Japanese,112.64,5,62,DELHI,3.1,Wallet
102480,05-01-2024,Tandoori Express,Pasta,Italian,1425.05,5,63,Kolkata,1.5,Wallet
102481,28-04-2024,Burger Hub,Coffee,Beverages,302.98,1,47,mumbai,4,Wallet
102482,15-01-2024,Wok Station,Salad,Healthy,951.26,5,17,Mumbai,3.6,Cash
102483,13-03-2024,Biryani House,Coffee,Beverages,1327.26,3,83,delhi,2.9,Cash
102484,25-06-2024,Burger Hub,Biryani,Indian,684.93,4,20,Bangalore,4.7,Cash
102485,10-03-2024,Pizza Nation,Sandwich,Snacks,601.43,8,,DELHI,4,Card
102486,20-06-2024,Biryani House,Salad,Healthy,1460.96,6,27,delhi,4.5,Cash
102487,04-03-2024,Tandoori Express,Noodles,Chinese,174.38,1,13,Pune,3,UPI
102488,03-03-2024,Burger Hub,Burger,Fast Food,262.6,three,64,Bangalore,2.8,UPI
102489,08-06-2024,Tandoori Express,Sandwich,Snacks,528.67,2,23,Hyderabad,2.3,Card
102490,22-03-2024,Spice Villa,Sushi,Japanese,1076.52,6,66,DELHI,5,Wallet
102491,09-01-2024,Spice Villa,Sandwich,Snacks,967.31,three,84,Mumbai,3.6,UPI
102492,10-05-2024,Pasta Point,Biryani,Indian,922.29,1,90,Bangalore,3.6,Cash
102493,16-03-2024,Pasta Point,Coffee,Beverages,785.85,8,56,Bangalore,4.2,UPI
102494,19-03-2024,Biryani House,Sushi,Japanese,765.04,5,43,Delhi,2,Cash
102495,20-06-2024,Burger Hub,Salad,Healthy,835.54,3,79,Bangalore,4.8,UPI
102496,29-05-2024,Biryani House,Coffee,Beverages,1194.92,6,47,delhi,2.5,Cash
102497,21-04-2024,Burger Hub,Sushi,Japanese,1300.79,6,87,Hyderabad,1.4,UPI
102498,01-02-2024,Tandoori Express,Pasta,Italian,705.31,3,23,Delhi,2.2,UPI
102499,09-02-2024,Pasta Point,Pasta,Italian,-433,5,29,Mumbai,3.3,Wallet
102500,31-03-2024,Biryani House,Pizza,Fast Food,455.73,5,49,Bangalore,4,Wallet
102501,06-02-2024,Pizza Nation,Sandwich,Snacks,1109.69,8,46,delhi,4.5,UPI
102502,01-05-2024,Spice Villa,Pasta,Italian,477.4,-1,60,Chennai,4.7,Wallet
102503,29-02-2024,Burger Hub,Sushi,Japanese,473.02,three,22,delhi,3.2,Cash
102504,14-05-2024,Burger Hub,Noodles,Chinese,1084.44,3,,DELHI,1.7,Wallet
102505,12-06-2024,Biryani House,Salad,Healthy,467.53,4,43,Chennai,4,UPI
102506,invalid_date,Biryani House,Pasta,Italian,386.65,3,54,Chennai,1,UPI
102507,28-03-2024,Tandoori Express,Pizza,Fast Food,971.81,7,82,Chennai,2.5,Cash
102508,26-02-2024,Pasta Point,Noodles,Chinese,238.19,3,81,Hyderabad,3.2,Card
102509,11-03-2024,Biryani House,Burger,Fast Food,1274.64,4,26,,5,Card
102510,invalid_date,Pasta Point,Sandwich,Snacks,,6,13,Delhi,2.6,Wallet
102511,13-06-2024,Spice Villa,Pasta,Italian,1010.4,2,45,Hyderabad,2,Wallet
102512,invalid_date,Spice Villa,Burger,Fast Food,187.05,8,24,DELHI,2.8,UPI
102513,04-01-2024,Wok Station,Burger,Fast Food,160.5,1,46,,2.9,Card
102514,24-03-2024,Sushi World,Pizza,Fast Food,146.85,7,54,Kolkata,4.1,Card
102515,15-04-2024,Healthy Bites,Burger,Fast Food,1149.34,1,66,Pune,2,Wallet
102516,15-06-2024,Biryani House,Pasta,Italian,689.53,2,27,Pune,,Card
102517,21-02-2024,Tandoori Express,Burger,Fast Food,287.66,7,34,mumbai,3.4,Cash
102518,07-06-2024,Cafe Aroma,Salad,Healthy,1455.49,7,56,delhi,2.8,Cash
102519,17-05-2024,Cafe Aroma,Salad,Healthy,294.76,2,89,Bangalore,3.3,UPI
102520,13-05-2024,Biryani House,Coffee,Beverages,not_available,2,44,mumbai,3.7,UPI
102521,05-04-2024,Wok Station,Coffee,Beverages,705.36,4,18,Hyderabad,4.4,UPI
102522,28-03-2024,Healthy Bites,Salad,Healthy,151.25,4,30,delhi,1.8,UPI
102523,17-06-2024,Cafe Aroma,Noodles,Chinese,1486.12,3,10,Hyderabad,-1,Card
102524,26-03-2024,Pizza Nation,Paneer Tikka,Indian,281.44,6,58,Kolkata,3.3,UPI
102525,16-06-2024,Healthy Bites,Salad,Healthy,not_available,5,41,Hyderabad,2.6,Card
102526,07-05-2024,Wok Station,Salad,Healthy,1343.84,8,66,bangalore,1.1,Cash
102527,31-05-2024,Biryani House,Burger,Fast Food,615.8,4,66,Pune,6,Wallet
102528,01-04-2024,Tandoori Express,Sushi,Japanese,874.94,7,68,,4.5,Wallet
102529,07-05-2024,Burger Hub,Sushi,Japanese,442.05,7,77,mumbai,4,UPI
102530,23-02-2024,Wok Station,Coffee,Beverages,412.09,,74,Pune,1.7,UPI
102531,27-06-2024,Spice Villa,Pizza,Fast Food,1093.54,3,82,Mumbai,1.1,UPI
102532,19-06-2024,Tandoori Express,Burger,Fast Food,1426.27,6,71,,4.3,Wallet
102533,05-05-2024,Cafe Aroma,Salad,Healthy,not_available,2,49,Pune,3.6,Wallet
102534,08-05-2024,Pasta Point,Salad,Healthy,1101.8,5,60,Bangalore,2.4,UPI
102535,12-05-2024,Cafe Aroma,Paneer Tikka,Indian,1330.26,2,17,DELHI,3.5,Wallet
102536,04-06-2024,Biryani House,Pasta,Italian,1131.37,1,80,Kolkata,1.2,Wallet
102537,29-05-2024,Wok Station,Biryani,Indian,1053.51,0,63,DELHI,2.7,Cash
102538,29-01-2024,Sushi World,Sushi,Japanese,not_available,4,12,Kolkata,1.4,Card
102539,25-05-2024,Cafe Aroma,Burger,Fast Food,792.51,8,27,Bangalore,2.4,Cash
102540,25-04-2024,Sushi World,Sushi,Japanese,729.59,8,76,Kolkata,1.3,UPI
102541,04-03-2024,Biryani House,Sandwich,Snacks,206.37,6,64,Mumbai,2.7,Card
102542,02-06-2024,Cafe Aroma,Sandwich,Snacks,176.97,3,59,Hyderabad,3.8,Cash
102543,24-06-2024,Spice Villa,Salad,Healthy,682.89,8,31,mumbai,2.6,UPI
102544,13-01-2024,Wok Station,Salad,Healthy,1267.84,8,71,Delhi,4.4,UPI
102545,18-06-2024,Pizza Nation,Coffee,Beverages,162.54,6,26,delhi,1.8,UPI
102546,10-03-2024,Pasta Point,Pizza,Fast Food,892.43,6,58,DELHI,2.2,UPI
102547,03-02-2024,Pizza Nation,Burger,Fast Food,683.53,4,55,Bangalore,,UPI
102548,17-01-2024,Pizza Nation,Sandwich,Snacks,100.58,three,86,DELHI,4.4,Cash
102549,04-03-2024,Tandoori Express,Pasta,Italian,349.27,1,57,Kolkata,,Cash
102550,03-05-2024,Healthy Bites,Paneer Tikka,Indian,741.2,5,35,Kolkata,-1,UPI
102551,06-03-2024,Pasta Point,Biryani,Indian,422.97,8,38,delhi,2.4,Wallet
102552,16-02-2024,Biryani House,Pasta,Italian,1424.76,5,23,bangalore,4.8,Wallet
102553,05-02-2024,Pasta Point,Pizza,Fast Food,430.83,3,32,Bangalore,1.2,Cash
102554,18-05-2024,Sushi World,Pizza,Fast Food,1259.32,4,65,Pune,3.5,Card
102555,03-06-2024,Spice Villa,Sandwich,Snacks,1233.55,4,82,Mumbai,1.5,Wallet
102556,23-01-2024,Healthy Bites,Pizza,Fast Food,1480.68,4,56,DELHI,3.7,Cash
102557,11-03-2024,Cafe Aroma,Pizza,Fast Food,345.5,7,51,Mumbai,1.2,Wallet
102558,24-01-2024,Sushi World,Sushi,Japanese,491.94,3,82,DELHI,2.7,Cash
102559,10-05-2024,Biryani House,Burger,Fast Food,314.51,8,74,Pune,1.6,Wallet
102560,30-05-2024,Pasta Point,Sandwich,Snacks,231.12,4,57,Delhi,1.1,Wallet
102561,15-04-2024,Spice Villa,Biryani,Indian,1117.86,8,52,DELHI,2.5,Card
102562,20-06-2024,Burger Hub,Coffee,Beverages,469.39,4,46,Kolkata,2.4,Card
102563,18-01-2024,Pasta Point,Pizza,Fast Food,663.36,2,73,Kolkata,4.9,Card
102564,11-01-2024,Biryani House,Pizza,Fast Food,1037.96,6,62,Pune,2.6,UPI
102565,03-01-2024,Biryani House,Biryani,Indian,297.89,7,76,DELHI,1.6,UPI
102566,04-05-2024,Pizza Nation,Noodles,Chinese,560.69,6,35,Delhi,1.5,Card
102567,09-02-2024,Tandoori Express,Pizza,Fast Food,690.09,3,70,Kolkata,-1,UPI
102568,12-06-2024,Burger Hub,Pizza,Fast Food,364.45,3,34,delhi,1.7,Card
102569,14-01-2024,Cafe Aroma,Paneer Tikka,Indian,870.93,,85,Chennai,1.8,UPI
102570,06-04-2024,Biryani House,Sushi,Japanese,1055.59,-1,48,,4.9,UPI
102571,24-03-2024,Burger Hub,Salad,Healthy,882.4,7,55,DELHI,1.1,Card
102572,10-02-2024,Spice Villa,Salad,Healthy,1205.71,3,28,Pune,3.9,Card
102573,21-06-2024,Wok Station,Salad,Healthy,940.15,1,44,mumbai,1.8,Card
102574,06-04-2024,Cafe Aroma,Salad,Healthy,145.28,5,59,bangalore,1.2,UPI
102575,05-03-2024,Wok Station,Sandwich,Snacks,1129.13,8,88,mumbai,2.1,Cash
102576,13-01-2024,Healthy Bites,Biryani,Indian,818.6,6,21,Kolkata,2.2,UPI
102577,14-06-2024,Pizza Nation,Biryani,Indian,853.13,4,63,Mumbai,4.2,Wallet
102578,20-01-2024,Healthy Bites,Coffee,Beverages,431.74,1,30,delhi,4.2,Card
102579,12-06-2024,Burger Hub,Pasta,Italian,297.67,4,34,Mumbai,4.3,Cash
102580,03-05-2024,Burger Hub,Sushi,Japanese,331.96,1,25,delhi,4.7,UPI
102581,27-05-2024,Pasta Point,Paneer Tikka,Indian,1354.54,2,68,Delhi,2.3,Cash
102582,24-02-2024,Pizza Nation,Burger,Fast Food,987.17,2,58,DELHI,4.4,Card
102583,18-03-2024,Wok Station,Sushi,Japanese,1487.49,8,19,delhi,3.9,Cash
102584,06-03-2024,Burger Hub,Coffee,Beverages,1059.73,3,78,Hyderabad,4.6,UPI
102585,22-02-2024,Burger Hub,Sandwich,Snacks,854.35,5,82,bangalore,1.7,Cash
102586,30-03-2024,Pasta Point,Burger,Fast Food,1316.02,5,79,Chennai,3.7,Wallet
102587,15-03-2024,Pasta Point,Pasta,Italian,1313.9,2,22,,3.3,UPI
102588,29-04-2024,Cafe Aroma,Pasta,Italian,117.73,2,74,,4.2,Wallet
102589,13-02-2024,Healthy Bites,Pasta,Italian,not_available,5,65,Hyderabad,4.1,Card
102590,04-06-2024,Biryani House,Pizza,Fast Food,1402.12,1,11,delhi,1.8,Cash
102591,24-04-2024,Burger Hub,Noodles,Chinese,1209.42,-1,80,Chennai,4.7,Card
102592,11-01-2024,Biryani House,Salad,Healthy,150.31,4,60,Kolkata,2.2,UPI
