Order_ID,Date,Restaurant,Food_Item,Category,Price,Quantity,Delivery_Time_Minutes,City,Customer_Rating,Payment_Method,Date_Flag,Day,Month,Month_Name,Revenue
102882,2024-02-08,Healthy Bites,Noodles,Chinese,750.02,6,24.0,kolkata,4.8,wallet,False,8,2,February,4500.12
102883,2024-04-23,Pizza Nation,Coffee,Beverages,865.09,4,34.0,pune,2.8,card,False,23,4,April,3460.36
102884,2024-06-07,Burger Hub,Paneer Tikka,Indian,201.34,3,73.0,chennai,3.5,card,False,7,6,June,604.02
102885,2024-01-28,Cafe Aroma,Pasta,Italian,528.59,2,80.0,delhi,1.4,cash,False,28,1,January,1057.18
102886,2024-01-20,Tandoori Express,Pizza,Fast Food,453.59,5,49.0,mumbai,2.8,wallet,False,20,1,January,2267.95
102887,2024-03-22,Biryani House,Pizza,Fast Food,1336.39,1,61.0,kolkata,2.2,card,False,22,3,March,1336.39
102888,2024-01-08,Burger Hub,Coffee,Beverages,90.56,2,61.0,mumbai,1.4,cash,False,8,1,January,181.12
102889,2024-04-26,Pizza Nation,Pizza,Fast Food,721.75,2,76.0,mumbai,3.6,card,False,26,4,April,1443.5
102890,2024-03-22,Healthy Bites,Coffee,Beverages,1436.13,1,82.0,delhi,4.4,wallet,False,22,3,March,1436.13
102891,2024-02-14,Biryani House,Burger,Fast Food,1442.16,2,45.0,pune,4.0,cash,False,14,2,February,2884.32
102892,2024-02-07,Tandoori Express,Pizza,Fast Food,751.7,7,28.0,delhi,4.0,wallet,False,7,2,February,5261.900000000001
102893,2024-06-01,Spice Villa,Sushi,Japanese,1211.16,5,38.0,delhi,4.8,card,False,1,6,June,6055.8
102894,2024-02-18,Spice Villa,Paneer Tikka,Indian,1385.48,6,73.0,mumbai,2.0,cash,False,18,2,February,8312.880000000001
102895,2024-02-24,Tandoori Express,Salad,Healthy,526.55,6,46.0,pune,3.8,cash,False,24,2,February,3159.2999999999997
102896,2024-06-24,Tandoori Express,Biryani,Indian,1134.82,2,11.0,chennai,3.2,wallet,False,24,6,June,2269.64
102897,2024-06-11,Pasta Point,Paneer Tikka,Indian,613.55,4,45.0,mumbai,3.7,card,False,11,6,June,2454.2
102898,2024-06-03,Tandoori Express,Coffee,Beverages,421.43,4,87.0,delhi,2.7,wallet,False,3,6,June,1685.72
102899,2024-03-06,Pasta Point,Sandwich,Snacks,1430.66,2,71.0,hyderabad,2.3,upi,False,6,3,March,2861.32
102900,2024-06-07,Burger Hub,Coffee,Beverages,1141.64,7,67.0,hyderabad,1.1,cash,False,7,6,June,7991.4800000000005
102901,2024-04-11,Pasta Point,Noodles,Chinese,784.45,5,29.0,chennai,3.0,upi,False,11,4,April,3922.25
102902,2024-06-11,Pizza Nation,Sushi,Japanese,982.34,6,14.0,bangalore,3.9,upi,False,11,6,June,5894.04
102903,2024-06-19,Wok Station,Coffee,Beverages,1347.29,5,35.0,chennai,1.5,card,False,19,6,June,6736.45
102904,2024-05-07,Spice Villa,Paneer Tikka,Indian,290.9,3,20.0,delhi,2.6,upi,False,7,5,May,872.6999999999999
102905,2024-02-18,Pasta Point,Sandwich,Snacks,1346.53,3,24.0,delhi,2.0,wallet,False,18,2,February,4039.59
102906,2024-03-20,Sushi World,Coffee,Beverages,528.08,8,33.0,delhi,1.4,card,False,20,3,March,4224.64
102907,2024-06-06,Burger Hub,Pasta,Italian,418.61,2,75.0,bangalore,3.5,cash,False,6,6,June,837.22
102908,2024-04-01,Healthy Bites,Noodles,Chinese,1442.14,4,10.0,pune,3.3,wallet,False,1,4,April,5768.56
102909,2024-03-30,Healthy Bites,Coffee,Beverages,1082.71,5,33.0,mumbai,2.8,cash,False,30,3,March,5413.55
102910,,Pizza Nation,Salad,Healthy,291.0,2,19.0,bangalore,1.8,upi,True,,,,582.0
102911,2024-02-13,Burger Hub,Noodles,Chinese,449.39,5,46.0,chennai,4.5,upi,False,13,2,February,2246.95
102912,2024-05-01,Sushi World,Pasta,Italian,1367.02,4,51.0,delhi,4.4,card,False,1,5,May,5468.08
102913,2024-06-07,Healthy Bites,Biryani,Indian,228.85,6,66.0,mumbai,1.8,cash,False,7,6,June,1373.1
102914,2024-01-28,Wok Station,Salad,Healthy,613.61,5,86.0,delhi,1.3,wallet,False,28,1,January,3068.05
102915,2024-06-15,Tandoori Express,Sandwich,Snacks,929.97,4,35.0,delhi,2.1,upi,False,15,6,June,3719.88
102916,2024-03-21,Pizza Nation,Sandwich,Snacks,1206.02,5,60.0,chennai,4.4,wallet,False,21,3,March,6030.1
102917,2024-02-01,Burger Hub,Burger,Fast Food,410.35,3,43.0,delhi,1.4,upi,False,1,2,February,1231.0500000000002
102918,2024-05-21,Sushi World,Paneer Tikka,Indian,537.26,3,78.0,bangalore,2.9,wallet,False,21,5,May,1611.78
102919,2024-01-05,Sushi World,Noodles,Chinese,1488.79,5,40.0,bangalore,1.1,wallet,False,5,1,January,7443.95
102920,2024-05-31,Cafe Aroma,Burger,Fast Food,1365.7,2,21.0,delhi,5.0,upi,False,31,5,May,2731.4
102921,2024-01-20,Healthy Bites,Burger,Fast Food,371.9,4,17.0,delhi,3.0,upi,False,20,1,January,1487.6
102922,2024-05-12,Healthy Bites,Coffee,Beverages,379.91,3,11.0,chennai,4.7,upi,False,12,5,May,1139.73
102923,2024-03-03,Cafe Aroma,Pizza,Fast Food,463.83,5,65.0,bangalore,4.7,cash,False,3,3,March,2319.15
102924,2024-04-22,Pasta Point,Salad,Healthy,897.26,6,38.0,delhi,4.7,upi,False,22,4,April,5383.5599999999995
102925,,Biryani House,Burger,Fast Food,1367.27,1,71.0,mumbai,3.6,card,True,,,,1367.27
102926,2024-06-29,Burger Hub,Noodles,Chinese,842.7,7,43.0,chennai,2.7,cash,False,29,6,June,5898.900000000001
102927,2024-06-25,Tandoori Express,Coffee,Beverages,343.34,5,56.0,bangalore,4.7,wallet,False,25,6,June,1716.6999999999998
102928,2024-03-03,Burger Hub,Sushi,Japanese,327.49,7,50.0,delhi,3.4,cash,False,3,3,March,2292.4300000000003
102929,2024-01-05,Tandoori Express,Biryani,Indian,191.38,6,78.0,mumbai,3.5,card,False,5,1,January,1148.28
102930,2024-04-01,Pasta Point,Salad,Healthy,445.48,1,47.0,chennai,3.0,wallet,False,1,4,April,445.48
102931,2024-03-13,Sushi World,Sandwich,Snacks,1454.23,6,62.0,delhi,3.0,card,False,13,3,March,8725.380000000001
102932,2024-06-19,Cafe Aroma,Coffee,Beverages,1451.99,6,21.0,bangalore,1.4,card,False,19,6,June,8711.94
102933,2024-01-19,Pasta Point,Pasta,Italian,717.16,5,53.0,mumbai,2.8,cash,False,19,1,January,3585.7999999999997
102934,2024-02-28,Tandoori Express,Salad,Healthy,1221.61,7,22.0,delhi,3.8,upi,False,28,2,February,8551.269999999999
102935,2024-03-15,Healthy Bites,Pizza,Fast Food,749.97,5,22.0,hyderabad,2.0,wallet,False,15,3,March,3749.8500000000004
102936,2024-02-28,Pasta Point,Sushi,Japanese,993.96,3,49.0,delhi,3.7,cash,False,28,2,February,2981.88
102937,2024-05-28,Biryani House,Biryani,Indian,466.04,5,86.0,mumbai,1.6,card,False,28,5,May,2330.2000000000003
102938,2024-05-19,Pizza Nation,Paneer Tikka,Indian,457.94,5,48.31578947368421,bangalore,4.4,upi,False,19,5,May,2289.7
102939,2024-06-19,Spice Villa,Paneer Tikka,Indian,490.66,8,71.0,chennai,2.9,wallet,False,19,6,June,3925.28
102940,2024-05-17,Healthy Bites,Sushi,Japanese,372.2,6,28.0,bangalore,3.3,upi,False,17,5,May,2233.2
102941,2024-01-21,Healthy Bites,Sandwich,Snacks,706.99,7,61.0,hyderabad,3.8,upi,False,21,1,January,4948.93
102942,2024-01-04,Spice Villa,Noodles,Chinese,439.43,4,65.0,bangalore,3.0,wallet,False,4,1,January,1757.72
102943,2024-06-15,Pasta Point,Coffee,Beverages,117.14,7,37.0,bangalore,3.9,wallet,False,15,6,June,819.98
102944,2024-04-25,Tandoori Express,Burger,Fast Food,1194.84,8,24.0,chennai,2.4,cash,False,25,4,April,9558.72
102945,2024-06-12,Pasta Point,Pasta,Italian,1144.81,6,46.0,hyderabad,2.1,card,False,12,6,June,6868.86
102946,2024-04-01,Pasta Point,Coffee,Beverages,633.01,8,44.0,bangalore,3.2,wallet,False,1,4,April,5064.08
102947,2024-02-25,Cafe Aroma,Salad,Healthy,1255.87,3,52.0,pune,4.6,wallet,False,25,2,February,3767.6099999999997
102948,2024-05-22,Biryani House,Pasta,Italian,747.61,3,83.0,mumbai,3.0,card,False,22,5,May,2242.83
102949,2024-04-21,Cafe Aroma,Pasta,Italian,112.45,7,79.0,mumbai,3.1,card,False,21,4,April,787.15
102950,2024-01-27,Spice Villa,Sandwich,Snacks,1173.79,5,56.0,mumbai,3.0,wallet,False,27,1,January,5868.95
102951,2024-01-29,Biryani House,Coffee,Beverages,443.59,2,46.0,pune,1.3,wallet,False,29,1,January,887.18
102952,2024-04-19,Pasta Point,Paneer Tikka,Indian,670.18,3,22.0,kolkata,1.3,cash,False,19,4,April,2010.54
102953,2024-03-19,Healthy Bites,Coffee,Beverages,375.59,1,44.83673469387755,hyderabad,4.4,cash,False,19,3,March,375.59
102954,2024-03-13,Sushi World,Pasta,Italian,762.06,7,32.0,delhi,2.1,cash,False,13,3,March,5334.42
102955,2024-03-08,Healthy Bites,Salad,Healthy,1368.83,2,32.0,delhi,2.2,cash,False,8,3,March,2737.66
102956,2024-01-22,Spice Villa,Sandwich,Snacks,1490.77,5,55.0,delhi,1.4,upi,False,22,1,January,7453.85
102957,2024-03-05,Healthy Bites,Biryani,Indian,1144.07,3,65.0,hyderabad,3.6,card,False,5,3,March,3432.21
102958,2024-05-01,Wok Station,Biryani,Indian,1103.84,5,77.0,mumbai,2.5,card,False,1,5,May,5519.2
102959,2024-01-20,Pasta Point,Sandwich,Snacks,612.35,8,20.0,bangalore,3.3,cash,False,20,1,January,4898.8
102960,2024-03-03,Pasta Point,Noodles,Chinese,682.82,3,49.0,delhi,3.8,wallet,False,3,3,March,2048.46
102961,2024-04-21,Biryani House,Sandwich,Snacks,772.13,5,20.0,kolkata,4.4,wallet,False,21,4,April,3860.65
102962,2024-02-12,Tandoori Express,Coffee,Beverages,844.49,2,50.06060606060606,hyderabad,4.5,wallet,False,12,2,February,1688.98
102963,2024-01-06,Spice Villa,Noodles,Chinese,480.01,8,75.0,kolkata,1.1,cash,False,6,1,January,3840.08
102964,2024-02-16,Pizza Nation,Coffee,Beverages,271.2,5,41.0,chennai,5.0,cash,False,16,2,February,1356.0
102965,2024-01-21,Healthy Bites,Sushi,Japanese,1216.52,2,57.0,delhi,1.3,card,False,21,1,January,2433.04
102966,2024-06-27,Tandoori Express,Sandwich,Snacks,708.95,2,71.0,pune,1.2,wallet,False,27,6,June,1417.9
102967,2024-01-27,Healthy Bites,Sushi,Japanese,1365.37,7,73.0,pune,1.0,wallet,False,27,1,January,9557.59
102968,2024-03-15,Biryani House,Biryani,Indian,1264.02,1,10.0,bangalore,4.5,upi,False,15,3,March,1264.02
102969,2024-03-26,Wok Station,Pizza,Fast Food,304.45,5,47.94736842105263,mumbai,3.1,wallet,False,26,3,March,1522.25
102970,2024-04-30,Burger Hub,Salad,Healthy,1003.47,5,79.0,kolkata,4.3,cash,False,30,4,April,5017.35
102971,2024-06-09,Tandoori Express,Burger,Fast Food,197.73,4,24.0,delhi,2.3,wallet,False,9,6,June,790.92
102972,2024-04-16,Healthy Bites,Salad,Healthy,1214.35,5,73.0,bangalore,3.4,card,False,16,4,April,6071.75
102973,2024-01-15,Pasta Point,Sandwich,Snacks,529.89,5,49.0,mumbai,2.0,wallet,False,15,1,January,2649.45
102974,2024-05-23,Biryani House,Pizza,Fast Food,446.15,3,73.0,delhi,1.5,wallet,False,23,5,May,1338.4499999999998
102975,2024-05-22,Pasta Point,Burger,Fast Food,109.91,5,52.0,chennai,3.0,wallet,False,22,5,May,549.55
102976,2024-03-07,Burger Hub,Noodles,Chinese,1122.45,5,45.0,chennai,3.5,wallet,False,7,3,March,5612.25
102977,2024-04-16,Burger Hub,Coffee,Beverages,166.03,1,48.885714285714286,delhi,3.0,wallet,False,16,4,April,166.03
102978,2024-05-09,Tandoori Express,Sandwich,Snacks,1425.26,5,18.0,delhi,3.3,cash,False,9,5,May,7126.3
102979,2024-04-02,Cafe Aroma,Coffee,Beverages,191.61,1,19.0,delhi,1.9,upi,False,2,4,April,191.61
102980,2024-01-08,Biryani House,Paneer Tikka,Indian,1126.82,6,68.0,bangalore,2.3,cash,False,8,1,January,6760.92
102981,2024-03-13,Biryani House,Pizza,Fast Food,1445.38,1,48.416666666666664,bangalore,1.7,wallet,False,13,3,March,1445.38
102982,2024-02-10,Pizza Nation,Salad,Healthy,687.61,1,72.0,delhi,1.4,upi,False,10,2,February,687.61
102983,2024-06-08,Healthy Bites,Sushi,Japanese,447.7,3,67.0,mumbai,4.0,upi,False,8,6,June,1343.1
102984,2024-03-09,Biryani House,Salad,Healthy,478.15,2,15.0,mumbai,3.3,wallet,False,9,3,March,956.3
102985,2024-02-03,Healthy Bites,Salad,Healthy,837.43,1,31.0,mumbai,2.6,wallet,False,3,2,February,837.43
102986,2024-06-15,Burger Hub,Pizza,Fast Food,846.4,8,14.0,delhi,4.4,wallet,False,15,6,June,6771.2
102987,2024-01-20,Biryani House,Biryani,Indian,928.9,2,60.0,bangalore,2.5,upi,False,20,1,January,1857.8
102988,2024-02-03,Cafe Aroma,Paneer Tikka,Indian,1454.95,7,34.0,mumbai,4.9,wallet,False,3,2,February,10184.65
102989,2024-01-06,Biryani House,Sandwich,Snacks,284.9,2,45.0,mumbai,4.2,cash,False,6,1,January,569.8
102990,2024-03-14,Biryani House,Paneer Tikka,Indian,1402.66,8,78.0,delhi,3.5,cash,False,14,3,March,11221.28
102991,2024-01-02,Cafe Aroma,Burger,Fast Food,846.68,4,82.0,delhi,1.1,upi,False,2,1,January,3386.72
102992,2024-01-02,Cafe Aroma,Noodles,Chinese,872.53,7,41.0,chennai,3.5,cash,False,2,1,January,6107.71
102993,2024-04-26,Wok Station,Noodles,Chinese,161.91,3,77.0,bangalore,1.6,cash,False,26,4,April,485.73
102994,2024-03-24,Burger Hub,Biryani,Indian,1170.48,1,25.0,bangalore,3.2,card,False,24,3,March,1170.48
102995,2024-05-08,Sushi World,Coffee,Beverages,801.28,2,13.0,delhi,3.0,wallet,False,8,5,May,1602.56
102996,2024-01-15,Pasta Point,Pasta,Italian,340.97,3,56.0,bangalore,4.4,upi,False,15,1,January,1022.9100000000001
102997,2024-06-08,Biryani House,Sushi,Japanese,1217.38,8,54.0,delhi,3.0,card,False,8,6,June,9739.04
102998,2024-01-11,Wok Station,Pizza,Fast Food,714.75,1,10.0,mumbai,3.5,card,False,11,1,January,714.75
102999,2024-02-07,Pasta Point,Pizza,Fast Food,937.26,4,29.0,bangalore,3.8,card,False,7,2,February,3749.04
103000,2024-04-06,Sushi World,Coffee,Beverages,1269.06,3,32.0,bangalore,3.4,wallet,False,6,4,April,3807.18
103001,2024-01-23,Cafe Aroma,Biryani,Indian,703.29,2,36.0,bangalore,2.2,cash,False,23,1,January,1406.58
103002,2024-06-26,Sushi World,Paneer Tikka,Indian,632.91,4,36.0,pune,2.4,card,False,26,6,June,2531.64
103003,2024-03-16,Healthy Bites,Noodles,Chinese,477.53,2,79.0,mumbai,5.0,cash,False,16,3,March,955.06
103004,2024-02-09,Biryani House,Sandwich,Snacks,902.09,4,15.0,mumbai,1.0,upi,False,9,2,February,3608.36
103005,,Wok Station,Biryani,Indian,1157.64,7,45.65765765765766,delhi,3.0,cash,True,,,,8103.4800000000005
103006,2024-06-15,Sushi World,Sushi,Japanese,855.7,7,48.0,delhi,4.2,upi,False,15,6,June,5989.900000000001
103007,2024-02-19,Pasta Point,Coffee,Beverages,798.86,7,74.0,kolkata,3.0,upi,False,19,2,February,5592.02
103008,2024-05-07,Sushi World,Biryani,Indian,141.29,2,84.0,pune,2.2,wallet,False,7,5,May,282.58
103009,2024-04-15,Pizza Nation,Noodles,Chinese,1389.51,1,90.0,bangalore,3.6,wallet,False,15,4,April,1389.51
103010,2024-05-14,Spice Villa,Sandwich,Snacks,1003.24,7,47.63934426229508,delhi,3.0,wallet,False,14,5,May,7022.68
103011,2024-01-20,Burger Hub,Paneer Tikka,Indian,1309.13,5,74.0,hyderabad,2.7,upi,False,20,1,January,6545.650000000001
103012,2024-03-08,Tandoori Express,Pasta,Italian,947.83,8,25.0,delhi,3.1,card,False,8,3,March,7582.64
103013,2024-02-19,Tandoori Express,Sushi,Japanese,1480.23,1,44.0,bangalore,3.1,wallet,False,19,2,February,1480.23
103014,2024-01-15,Spice Villa,Coffee,Beverages,339.57,1,64.0,pune,2.7,wallet,False,15,1,January,339.57
103015,2024-06-13,Sushi World,Sushi,Japanese,834.31,1,37.0,delhi,1.7,upi,False,13,6,June,834.31
103016,2024-05-18,Pizza Nation,Coffee,Beverages,1123.63,8,51.849557522123895,delhi,2.3,upi,False,18,5,May,8989.04
103017,2024-05-03,Sushi World,Coffee,Beverages,482.86,2,53.0,mumbai,1.6,card,False,3,5,May,965.72
103018,2024-05-02,Sushi World,Biryani,Indian,785.43,8,14.0,delhi,4.5,cash,False,2,5,May,6283.44
103019,2024-01-30,Tandoori Express,Sandwich,Snacks,1388.65,5,61.0,chennai,1.1,card,False,30,1,January,6943.25
103020,2024-03-28,Cafe Aroma,Salad,Healthy,931.86,6,53.0,mumbai,2.3,upi,False,28,3,March,5591.16
103021,2024-04-17,Pasta Point,Sushi,Japanese,679.11,3,17.0,mumbai,1.6,cash,False,17,4,April,2037.33
103022,2024-05-22,Burger Hub,Salad,Healthy,1484.46,4,66.0,kolkata,4.7,upi,False,22,5,May,5937.84
103023,2024-06-15,Healthy Bites,Biryani,Indian,368.1,7,55.0,bangalore,2.0,upi,False,15,6,June,2576.7000000000003
103024,2024-03-20,Cafe Aroma,Paneer Tikka,Indian,1475.8,3,44.0,pune,1.2,cash,False,20,3,March,4427.4
103025,2024-04-19,Healthy Bites,Sushi,Japanese,286.84,6,61.0,mumbai,1.3,wallet,False,19,4,April,1721.04
103026,2024-04-10,Healthy Bites,Burger,Fast Food,187.17,1,20.0,pune,3.0,card,False,10,4,April,187.17
103027,2024-02-03,Pasta Point,Sushi,Japanese,1408.4,1,76.0,chennai,4.4,card,False,3,2,February,1408.4
103028,2024-04-27,Burger Hub,Pasta,Italian,527.0,3,80.0,mumbai,4.7,cash,False,27,4,April,1581.0
103029,2024-01-17,Sushi World,Coffee,Beverages,664.57,7,23.0,chennai,3.0,cash,False,17,1,January,4651.990000000001
103030,2024-03-06,Tandoori Express,Biryani,Indian,288.49,3,68.0,hyderabad,4.6,card,False,6,3,March,865.47
103031,2024-06-21,Pasta Point,Salad,Healthy,692.1,6,50.403361344537814,delhi,4.6,cash,False,21,6,June,4152.6
103032,2024-04-01,Burger Hub,Salad,Healthy,611.09,6,80.0,kolkata,3.0,wallet,False,1,4,April,3666.54
103033,2024-05-15,Healthy Bites,Noodles,Chinese,345.96,2,51.0,delhi,4.2,upi,False,15,5,May,691.92
103034,2024-06-03,Pizza Nation,Burger,Fast Food,1416.82,1,41.0,chennai,5.0,card,False,3,6,June,1416.82
103035,2024-05-07,Tandoori Express,Sushi,Japanese,1181.5,5,68.0,delhi,4.8,card,False,7,5,May,5907.5
103036,2024-05-03,Tandoori Express,Burger,Fast Food,1355.22,3,60.0,delhi,4.7,upi,False,3,5,May,4065.66
103037,2024-02-14,Pizza Nation,Sushi,Japanese,94.44,2,51.849557522123895,delhi,2.2,upi,False,14,2,February,188.88
103038,2024-01-13,Cafe Aroma,Pizza,Fast Food,266.21,3,74.0,delhi,3.4,card,False,13,1,January,798.6299999999999
103039,2024-06-22,Healthy Bites,Sandwich,Snacks,775.06,2,77.0,bangalore,1.9,card,False,22,6,June,1550.12
103040,2024-01-06,Spice Villa,Pizza,Fast Food,396.6,5,69.0,pune,3.1,upi,False,6,1,January,1983.0
103041,2024-03-09,Sushi World,Pizza,Fast Food,946.7,6,79.0,hyderabad,3.6,cash,False,9,3,March,5680.200000000001
103042,2024-03-19,Sushi World,Coffee,Beverages,1114.09,3,22.0,delhi,1.7,cash,False,19,3,March,3342.2699999999995
103043,2024-01-08,Tandoori Express,Noodles,Chinese,784.02,4,68.0,hyderabad,1.2,card,False,8,1,January,3136.08
103044,2024-02-21,Cafe Aroma,Burger,Fast Food,626.46,8,42.0,bangalore,4.5,wallet,False,21,2,February,5011.68
103045,2024-06-13,Burger Hub,Pasta,Italian,784.37,5,15.0,hyderabad,3.5,wallet,False,13,6,June,3921.85
103046,2024-05-12,Pasta Point,Coffee,Beverages,1458.14,7,34.0,mumbai,4.2,card,False,12,5,May,10206.980000000001
103047,2024-02-07,Healthy Bites,Pizza,Fast Food,398.83,6,82.0,delhi,1.7,cash,False,7,2,February,2392.98
103048,2024-05-06,Pasta Point,Salad,Healthy,936.65,3,46.0,bangalore,4.2,card,False,6,5,May,2809.95
103049,2024-03-25,Sushi World,Biryani,Indian,180.36,4,37.0,delhi,4.3,wallet,False,25,3,March,721.44
103050,2024-03-19,Biryani House,Pizza,Fast Food,975.24,1,15.0,hyderabad,3.1,card,False,19,3,March,975.24
103051,2024-02-19,Biryani House,Sandwich,Snacks,585.71,4,16.0,mumbai,4.1,cash,False,19,2,February,2342.84
103052,2024-06-24,Sushi World,Noodles,Chinese,1265.25,4,81.0,chennai,3.3,card,False,24,6,June,5061.0
103053,2024-02-11,Spice Villa,Salad,Healthy,1373.38,8,21.0,mumbai,4.5,wallet,False,11,2,February,10987.04
103054,2024-01-30,Burger Hub,Pasta,Italian,713.41,2,48.0,hyderabad,3.4,wallet,False,30,1,January,1426.82
103055,2024-01-02,Pasta Point,Sushi,Japanese,896.06,7,43.0,chennai,3.2,upi,False,2,1,January,6272.42
103056,2024-04-23,Biryani House,Coffee,Beverages,185.74,4,62.0,pune,1.0,cash,False,23,4,April,742.96
103057,2024-02-03,Spice Villa,Sandwich,Snacks,997.76,1,21.0,chennai,2.7,card,False,3,2,February,997.76
103058,2024-04-27,Pizza Nation,Paneer Tikka,Indian,1256.71,7,19.0,delhi,4.2,cash,False,27,4,April,8796.970000000001
103059,2024-04-06,Burger Hub,Noodles,Chinese,413.12,2,47.05681818181818,chennai,2.4,card,False,6,4,April,826.24
103060,2024-01-16,Cafe Aroma,Salad,Healthy,730.33,3,71.0,bangalore,2.2,card,False,16,1,January,2190.9900000000002
103061,2024-03-20,Burger Hub,Paneer Tikka,Indian,1218.5,4,48.08510638297872,pune,1.7,cash,False,20,3,March,4874.0
103062,2024-03-16,Pizza Nation,Salad,Healthy,1430.1,8,11.0,hyderabad,4.1,cash,False,16,3,March,11440.8
103063,2024-05-02,Wok Station,Coffee,Beverages,823.6,1,58.0,delhi,4.5,wallet,False,2,5,May,823.6
103064,2024-06-17,Pizza Nation,Salad,Healthy,157.51,8,83.0,pune,1.5,wallet,False,17,6,June,1260.08
103065,2024-06-21,Healthy Bites,Coffee,Beverages,367.88,5,14.0,chennai,3.5,card,False,21,6,June,1839.4
103066,2024-05-24,Cafe Aroma,Paneer Tikka,Indian,1305.46,4,44.2,kolkata,2.8,upi,False,24,5,May,5221.84
103067,2024-03-05,Sushi World,Sushi,Japanese,962.84,7,65.0,delhi,2.8,upi,False,5,3,March,6739.88
103068,2024-01-30,Burger Hub,Burger,Fast Food,705.19,5,52.0,mumbai,2.4,upi,False,30,1,January,3525.9500000000003
103069,2024-05-17,Biryani House,Salad,Healthy,1112.09,6,76.0,kolkata,2.1,upi,False,17,5,May,6672.539999999999
103070,2024-01-15,Cafe Aroma,Sushi,Japanese,944.96,2,67.0,pune,4.2,upi,False,15,1,January,1889.92
103071,2024-06-16,Pizza Nation,Biryani,Indian,889.48,8,20.0,delhi,1.5,card,False,16,6,June,7115.84
103072,2024-03-13,Wok Station,Pizza,Fast Food,1087.01,1,66.0,delhi,3.9,card,False,13,3,March,1087.01
103073,2024-06-29,Pizza Nation,Sandwich,Snacks,938.88,5,73.0,delhi,4.5,upi,False,29,6,June,4694.4
103074,2024-05-13,Wok Station,Salad,Healthy,109.97,7,16.0,mumbai,4.3,card,False,13,5,May,769.79
103075,2024-03-12,Cafe Aroma,Pizza,Fast Food,685.83,2,69.0,delhi,4.3,wallet,False,12,3,March,1371.66
103076,2024-06-08,Burger Hub,Coffee,Beverages,122.31,6,45.0,chennai,1.0,card,False,8,6,June,733.86
103077,2024-04-15,Spice Villa,Coffee,Beverages,89.6,4,18.0,bangalore,3.1,wallet,False,15,4,April,358.4
103078,2024-03-29,Spice Villa,Pasta,Italian,947.3,8,22.0,mumbai,3.4,upi,False,29,3,March,7578.4
103079,2024-04-23,Pizza Nation,Noodles,Chinese,133.82,2,89.0,chennai,4.9,wallet,False,23,4,April,267.64
103080,2024-04-04,Wok Station,Burger,Fast Food,514.44,7,40.0,mumbai,4.0,card,False,4,4,April,3601.0800000000004
103081,2024-04-13,Wok Station,Sushi,Japanese,209.79,1,50.0,delhi,2.4,card,False,13,4,April,209.79
103082,2024-04-30,Sushi World,Pizza,Fast Food,1163.19,6,41.0,kolkata,4.7,upi,False,30,4,April,6979.14
103083,2024-06-27,Biryani House,Paneer Tikka,Indian,737.24,6,38.0,mumbai,1.9,upi,False,27,6,June,4423.4400000000005
103084,2024-02-20,Pasta Point,Paneer Tikka,Indian,765.23,7,65.0,bangalore,1.0,cash,False,20,2,February,5356.610000000001
103085,2024-05-12,Cafe Aroma,Burger,Fast Food,1296.49,6,15.0,mumbai,2.2,cash,False,12,5,May,7778.9400000000005
103086,,Wok Station,Coffee,Beverages,618.24,6,33.0,bangalore,4.5,upi,True,,,,3709.44
103087,2024-04-17,Wok Station,Noodles,Chinese,1108.01,1,78.0,mumbai,3.7,cash,False,17,4,April,1108.01
103088,2024-02-25,Biryani House,Salad,Healthy,108.52,4,67.0,delhi,5.0,card,False,25,2,February,434.08
103089,2024-05-31,Biryani House,Coffee,Beverages,1155.11,7,72.0,chennai,4.9,cash,False,31,5,May,8085.7699999999995
103090,2024-01-20,Burger Hub,Sandwich,Snacks,1060.22,4,79.0,chennai,3.2,upi,False,20,1,January,4240.88
103091,2024-03-14,Healthy Bites,Biryani,Indian,1255.25,6,72.0,delhi,2.6,card,False,14,3,March,7531.5
103092,2024-02-03,Spice Villa,Salad,Healthy,297.53,4,62.0,pune,3.7,wallet,False,3,2,February,1190.12
103093,2024-01-20,Sushi World,Pizza,Fast Food,715.55,7,52.56410256410256,bangalore,2.1,upi,False,20,1,January,5008.849999999999
103094,2024-01-28,Spice Villa,Sandwich,Snacks,180.26,7,51.753846153846155,mumbai,3.8,wallet,False,28,1,January,1261.82
103095,2024-04-08,Burger Hub,Biryani,Indian,929.87,7,50.0,delhi,3.7,upi,False,8,4,April,6509.09
103096,2024-05-12,Pasta Point,Biryani,Indian,830.75,1,80.0,delhi,4.0,cash,False,12,5,May,830.75
103097,,Burger Hub,Pizza,Fast Food,480.93,4,13.0,pune,4.9,card,True,,,,1923.72
103098,2024-05-06,Wok Station,Sandwich,Snacks,1190.52,8,24.0,bangalore,1.7,upi,False,6,5,May,9524.16
103099,2024-03-02,Sushi World,Sandwich,Snacks,183.17,1,39.0,hyderabad,2.2,wallet,False,2,3,March,183.17
103100,2024-01-09,Biryani House,Paneer Tikka,Indian,1175.33,5,81.0,kolkata,4.0,wallet,False,9,1,January,5876.65
103101,2024-06-26,Biryani House,Sushi,Japanese,209.92,4,30.0,bangalore,2.4,cash,False,26,6,June,839.68
103102,2024-02-15,Burger Hub,Biryani,Indian,381.77,8,67.0,delhi,1.1,wallet,False,15,2,February,3054.16
